#	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
sp|Q9NQ94|A1CF_HUMAN	0.09858077121476287	0.052576411314540196	0.03943230848590515	0.04271833419306391	0.008215064267896905	0.03778929563232577	0.06243448843601648	0.09200871980044535	0.013144102828635049	0.049290385607381436	0.07557859126465154	0.0607914755824371	0.026288205657270098	0.03121724421800824	0.0607914755824371	0.03943230848590515	0.0607914755824371	0.0065720514143175245	0.050933398460960816	0.06736352699675463	3.7107932658626596e-06	1.9790897417934185e-06	1.4843173063450637e-06	1.6080104152071524e-06	3.092327721552216e-07	1.4224707519140195e-06	2.350169068379684e-06	3.463407048138482e-06	4.947724354483546e-07	1.8553966329313298e-06	2.844941503828039e-06	2.28832251394864e-06	9.895448708967092e-07	1.175084534189842e-06	2.28832251394864e-06	1.4843173063450637e-06	2.28832251394864e-06	2.473862177241773e-07	1.917243187362374e-06	2.535708731672817e-06	0.03476606720227648	0.034583047892984164	0.034054688476735206	0.034274498458447454	0.03260510276167048	0.03366950497947679	0.03580897716894509	0.03264170958095204	0.03495091748509282	0.03339957719088408	0.034344942305942115	0.031072272485968833	0.03351759874738749	0.03268668804362646	0.032988333538152434	0.0335900832168463	0.0334986640100577	0.032902911492580636	0.033271227491281745	0.033065169034250066	0.03356119132871997	0.03374912636816891	0.03442813938350751	0.03143638500058521	0.0337725245142168	0.03369321940549894	0.03145567610740295	0.03089822566986982	0.030948287942915854	0.03272222986197643	0.035052406760211846	0.03421635885275755	0.033738383941492665	0.03445667600931026	0.033785424430792924	0.03409596834990208	0.03462162076997786	0.03353678891266923	0.03449239857914963	0.03380451646214578	0.034125302170668725	0.03272911001973245	0.032968214983818314	0.03228142755082789	0.03291391370902786	0.03398606083802267	0.03475407135094738	0.03157721175879881	0.03234028691667992	0.031648836253485406	0.03312037606168501	0.03536668621120865	0.033377966960890314	0.03276254426705788	0.03282883140409707	0.03382234063913281	0.03121349835684528	0.031627363129786944	0.032315715280604465	0.03243963722171795
sp|A8K2U0|A2ML1_HUMAN	0.06447775053118887	0.029758961783625634	0.04251280254803662	0.04676408280284028	0.017713667728348592	0.05810083014898338	0.05739228343984944	0.06872903078599253	0.01700512101921465	0.046055536093706335	0.10203072611528788	0.05526664331244761	0.021964947983152253	0.04747262951197422	0.06022647027638521	0.08644269851434112	0.0715632176225283	0.012045294055277041	0.043929895966304505	0.08077432484126958	2.1162307852552694e-06	9.767219008870474e-07	1.3953170012672105e-06	1.5348487013939316e-06	5.813820838613377e-07	1.9069332350651877e-06	1.8836779517107344e-06	2.2557624853819905e-06	5.581268005068842e-07	1.5115934180394782e-06	3.3487608030413054e-06	1.8139121016473738e-06	7.209137839880588e-07	1.5581039847483852e-06	1.9766990851285483e-06	2.837144569243328e-06	2.3487836187998044e-06	3.9533981702570964e-07	1.4418275679761176e-06	2.6511023024077003e-06	0.034097025689619975	0.033463952100558914	0.034381550910669245	0.033170789269997336	0.0338380970727116	0.03315294820557064	0.033385786077863404	0.03375136061073165	0.03394324745913258	0.03199842462574947	0.032843376000062936	0.03413765000262416	0.03359852935292094	0.03222782101582123	0.03377759809537087	0.03328612515707148	0.0332491034498098	0.03343470293813256	0.032494856469902134	0.033114097810107476	0.033051513012964454	0.03318829264106245	0.03339300829446955	0.032977530250039584	0.03420666110585508	0.03336467910909027	0.03320658646683628	0.03301645490119789	0.03307862640304549	0.03246105879187646	0.034680004080185976	0.03250794898723834	0.03473880506414771	0.03290195627652784	0.03423674210075174	0.032892549514410965	0.03403879777989531	0.03361135404419877	0.034660402201846505	0.03244314581464282	0.03281700240090569	0.03358004313069034	0.03394637663278804	0.03220000252505867	0.03384222319522844	0.0328116234538658	0.03351671899411616	0.03283867632499204	0.03341459806832175	0.03330869118239723	0.03260431655593086	0.03271907672822842	0.033527214103494025	0.03303324630423374	0.03392689800745035	0.03278092415430959	0.03369880786278153	0.03315665976746749	0.033192824058612	0.032372347429998526
sp|O15254|ACOX3_HUMAN	0.08878117735246864	0.05515194350683658	0.024213048368855083	0.047080927383884884	0.01748720159972867	0.03631957255328263	0.05515194350683658	0.06725846769126412	0.025558217722680368	0.030938895137981495	0.12375558055192598	0.04439058867623432	0.01614203224590339	0.048426096737710166	0.0457357580300596	0.07801982252186639	0.030938895137981495	0.012106524184427541	0.030938895137981495	0.06322295962978827	3.0818160525634544e-06	1.9144614871985096e-06	8.404952870627604e-07	1.634296391510923e-06	6.070243739897713e-07	1.2607429305941406e-06	1.9144614871985096e-06	2.3347091307298897e-06	8.871894696773581e-07	1.0739662001357493e-06	4.295864800542997e-06	1.5409080262817272e-06	5.603301913751735e-07	1.6809905741255207e-06	1.587602208896325e-06	2.7082625916466723e-06	1.0739662001357493e-06	4.202476435313802e-07	1.0739662001357493e-06	2.1946265828860966e-06	0.03494277611567795	0.0353018979958227	0.033347304777890434	0.0346547866564465	0.03460913914152607	0.03292902773024182	0.03291120046982947	0.03407062453473661	0.03241358950371725	0.033764805931855726	0.03386269807575853	0.0326645226411403	0.03242595187911278	0.03392003322912668	0.0329646861520577	0.03375295889083966	0.033419296358470046	0.03321104369592374	0.03300168853257499	0.03261309991063307	0.033365053211378656	0.03310728150199465	0.03484607310148387	0.03300033529220503	0.032844018811308294	0.03021842310465733	0.03175164363670708	0.03338317883035373	0.032947594833798784	0.03241009609890536	0.034242342994546496	0.03573884485316174	0.03307689355183222	0.03339819155298501	0.03330818384657711	0.032851122509472384	0.032822937900846214	0.03476278701513228	0.03419347286302205	0.03349878016117338	0.03373929722640291	0.03383687405981264	0.033305055336341934	0.03407102203853354	0.03370445869675416	0.03358752245523242	0.032959256897571274	0.03463008214814159	0.03361299880126695	0.032569635968416805	0.0335584833430644	0.03332677280067598	0.03387874473336314	0.032597913965408204	0.03209056299362755	0.030768669361481336	0.031669176012040376	0.033750317053499956	0.033237979143016065	0.031211573022417317
sp|P86434|AAS1_HUMAN	0.0912817834515763	0.049151729550848774	0.03510837825060627	0.028086702600485014	0.05617340520097003	0.06319508085109128	0.07021675650121253	0.11234681040194006	0.03510837825060627	0.028086702600485014	0.07723843215133379	0.03510837825060627	0.0070216756501212535	0.02106502695036376	0.11936848605206131	0.09830345910169755	0.07723843215133379	0.05617340520097003	0.014043351300242507	0.04213005390072752	2.6933875016377864e-06	1.4502855778049619e-06	1.0359182698606871e-06	8.287346158885497e-07	1.6574692317770995e-06	1.8646528857492368e-06	2.0718365397213742e-06	3.314938463554199e-06	1.0359182698606871e-06	8.287346158885497e-07	2.2790201936935116e-06	1.0359182698606871e-06	2.0718365397213743e-07	6.215509619164122e-07	3.5221221175263363e-06	2.9005711556099237e-06	2.2790201936935116e-06	1.6574692317770995e-06	4.1436730794427487e-07	1.2431019238328245e-06	0.0361232112019724	0.03141861970396979	0.03690571586460025	0.03523658000462621	0.033368808664353405	0.03138082553478299	0.035146458201992	0.03557453816883949	0.03734190516465606	0.033657660739907565	0.034683117486532335	0.03386462182102468	0.03269560059622509	0.03592449988757664	0.03610864824667403	0.033808732793687506	0.03502601961257088	0.029054733977140357	0.03474001833733066	0.02984665821765288	0.03248681668810925	0.031214916680354372	0.03124630076184015	0.03341767250520261	0.03340764625454179	0.03172898198071052	0.0318480232566773	0.027987800894617935	0.02813113435966384	0.029602056742045753	0.034167050025487734	0.032162278834557134	0.03735865205983232	0.034835528085028836	0.035463377430026	0.032392604902677966	0.03583257870140435	0.03306812720645412	0.03539803170556319	0.03421551028215181	0.035131987175497564	0.036305641138518925	0.03238079543440155	0.03421648404532548	0.03320250652442045	0.032939238255318054	0.03547050454772264	0.03262253732185624	0.03427965434142159	0.03140303361621084	0.033478247249491964	0.03014532524477298	0.03328919216524239	0.033168424813342035	0.03503305698072587	0.031186588852906153	0.03373436768253232	0.027166625133250164	0.029357426527082342	0.030594416533122986
sp|P05408|7B2_HUMAN	0.055080154888204606	0.055080154888204606	0.04131011616615346	0.06885019361025577	0.009180025814700768	0.04590012907350384	0.06885019361025577	0.0872102452396573	0.03672010325880307	0.027540077444102303	0.0872102452396573	0.050490141980854226	0.027540077444102303	0.03672010325880307	0.09180025814700768	0.055080154888204606	0.032130090351452686	0.013770038722051152	0.027540077444102303	0.055080154888204606	2.1534000742600015e-06	2.1534000742600015e-06	1.6150500556950011e-06	2.691750092825002e-06	3.5890001237666693e-07	1.7945000618833345e-06	2.691750092825002e-06	3.4095501175783356e-06	1.4356000495066677e-06	1.0767000371300007e-06	3.4095501175783356e-06	1.973950068071668e-06	1.0767000371300007e-06	1.4356000495066677e-06	3.589000123766669e-06	2.1534000742600015e-06	1.2561500433183341e-06	5.383500185650004e-07	1.0767000371300007e-06	2.1534000742600015e-06	0.03501023807657498	0.0378109652673627	0.03348221681270127	0.03072669023302	0.033980609135205904	0.035319828939160254	0.03637775255609544	0.03260538664701014	0.03298307035107596	0.03456294040075112	0.035421943874312696	0.03388717299645871	0.03418023476356334	0.035339877197537034	0.03141033547646528	0.03399653785699829	0.03426399102409023	0.03105433040336087	0.03347212383331929	0.03506686827882201	0.03333339895521786	0.031506498541880756	0.031639596982160345	0.034188056604558745	0.03308162802622516	0.028641458385241687	0.030143332181587403	0.03260412668846706	0.03052685897208428	0.028791917631340754	0.038217126862917616	0.03938453887817582	0.03398517531197877	0.03350638475046768	0.03526093924097349	0.03421494309990231	0.03697429201005846	0.03323557674612886	0.029836955133927402	0.03498437089143603	0.03532074992803606	0.034533664255893416	0.03302348478381487	0.0353392691686747	0.03338260013619897	0.03335349334519522	0.032599247024185034	0.03098486093351293	0.03320033276491347	0.03380470244075516	0.033370774380791154	0.031726976434104784	0.03145417653469728	0.03412270579672151	0.032087509441537765	0.028731794325815928	0.031679763137476634	0.030929590331606922	0.030745133670245936	0.030008688789849636
sp|P0DMS8|AA3R_HUMAN	0.07225696275439222	0.04014275708577346	0.06021413562866018	0.024085654251464073	0.04014275708577346	0.012042827125732037	0.032114205668618764	0.0441570327943508	0.024085654251464073	0.11641399554874303	0.1926852340117126	0.05619985992008284	0.05619985992008284	0.08429978988012427	0.03612848137719611	0.10035689271443364	0.08028551417154692	0.02007137854288673	0.06422841133723753	0.12042827125732036	1.957011736579914e-06	1.0872287425443968e-06	1.6308431138165954e-06	6.523372455266381e-07	1.0872287425443968e-06	3.2616862276331903e-07	8.697829940355175e-07	1.1959516167988365e-06	6.523372455266381e-07	3.152963353378751e-06	5.2186979642131045e-06	1.5221202395621555e-06	1.5221202395621555e-06	2.2831803593432334e-06	9.78505868289957e-07	2.718071856360992e-06	2.1744574850887936e-06	5.436143712721984e-07	1.739565988071035e-06	3.2616862276331907e-06	0.032876120416665204	0.031839164758452616	0.03265062088730127	0.032939104803960326	0.03413616021454781	0.03026000529598581	0.033554386088923825	0.03277623760991196	0.03432892854406672	0.03352846149497028	0.03254559820193076	0.03335579826391024	0.03465023237606394	0.0339932042294415	0.035252011243254056	0.03240840511103169	0.03137296042619584	0.03344181616379361	0.03313584124501717	0.03297113952696992	0.03566448690371692	0.03399163344335676	0.03458694169953221	0.03413800678137377	0.03233505987813272	0.03397141995945378	0.03310546281216494	0.032367605618440015	0.03156573959425914	0.032243170698597945	0.03553045047746466	0.033116291671507106	0.03513964610595708	0.032319613938120266	0.032132023490881664	0.03139333853862215	0.034710310347813716	0.03363472582510197	0.03554445398366863	0.03171027658936126	0.032645412903111126	0.033124043612441444	0.0356366509810364	0.03383580878103556	0.033967124268560064	0.03184038525298155	0.03273587033449082	0.03341362698801814	0.03482216444084669	0.032563783769120884	0.03489825958053737	0.03448159003724465	0.03550173676637406	0.033512934461362144	0.030823945973864217	0.033459497168666086	0.03265558936414134	0.03098557339873087	0.031092241410661896	0.03277252081540199
sp|Q8N0Z2|ABRA_HUMAN	0.052699358510711676	0.07332084662359885	0.018330211655899712	0.04811680559673675	0.009165105827949856	0.05040808205372421	0.08019467599456125	0.07332084662359885	0.029786593940837033	0.036660423311799424	0.05040808205372421	0.064155740795649	0.02062148811288718	0.01603893519891225	0.05499063496769914	0.06186446433866153	0.04353425268276182	0.018330211655899712	0.018330211655899712	0.052699358510711676	2.272556292059212e-06	3.1618174498215123e-06	7.904543624553781e-07	2.0749427014453674e-06	3.9522718122768904e-07	2.17374949675229e-06	3.458237835742279e-06	3.1618174498215123e-06	1.2844883389899894e-06	1.5809087249107562e-06	2.17374949675229e-06	2.7665902685938232e-06	8.892611577623003e-07	6.916475671484558e-07	2.371363087366134e-06	2.667783473286901e-06	1.8773291108315229e-06	7.904543624553781e-07	7.904543624553781e-07	2.272556292059212e-06	0.03540366711111998	0.0356073109509365	0.0329400561905902	0.03398324594962852	0.03952587508956865	0.03661211083119326	0.033916166081818466	0.03400040073646199	0.03536267388402801	0.03119305572964198	0.03364549324052926	0.0330205414004395	0.03176432204583391	0.032858744746450466	0.03280352727511356	0.03129100986032701	0.03274820486331489	0.03324254157246348	0.034207701682631465	0.03151238886730348	0.033964283345670504	0.0335341152084657	0.03171371760138786	0.033918933256395584	0.031484794566676695	0.030639132543208207	0.030743146870994307	0.03272683848122583	0.03157599653477063	0.03176872702482248	0.03525534155957871	0.03606629833206027	0.03368368115070868	0.03147233566834211	0.03770701481017031	0.03590363270494649	0.03180238988738535	0.03392005664712144	0.03416589783452458	0.032569506084789236	0.033697217681665725	0.03301987733847772	0.03264840331084181	0.034521730746463405	0.032070472484412096	0.03365341662930617	0.033154007563106866	0.03397019121506016	0.033135333078793856	0.03223436331578769	0.03422851170071058	0.03369384836994577	0.03092893781687216	0.03434820625254539	0.03267722525303284	0.03076004736165404	0.03168237915380557	0.034374508621456086	0.03126307275656158	0.03139199586307805
sp|Q16671|AMHR2_HUMAN	0.08595226269562542	0.07162688557968785	0.016116049255429764	0.0465574756267971	0.044766803487304906	0.05730150846375028	0.060882852742734674	0.08058024627714883	0.02327873781339855	0.03223209851085953	0.1432537711593757	0.012534704976445373	0.012534704976445373	0.026860082092382942	0.10923100050902397	0.07341755771918004	0.0483481477662893	0.02327873781339855	0.01969739353441416	0.03760411492933612	2.685355652950297e-06	2.237796377458581e-06	5.035041849281807e-07	1.4545676453480775e-06	1.3986227359116129e-06	1.7902371019668646e-06	1.9021269208397936e-06	2.5175209246409034e-06	7.272838226740387e-07	1.0070083698563613e-06	4.475592754917162e-06	3.9161436605525165e-07	3.9161436605525165e-07	8.391736415469678e-07	3.4126394756243356e-06	2.293741286895045e-06	1.510512554784542e-06	7.272838226740387e-07	6.153940038011097e-07	1.1748430981657548e-06	0.03395874069132385	0.03412662766470293	0.03430109446285858	0.03307881854828725	0.033145652878952846	0.03445063761177352	0.034414795160094935	0.03268721448836238	0.03317970089808035	0.032044067550314435	0.03163365964225276	0.033642360977306884	0.03295205955354084	0.0331265797137262	0.03230873748775767	0.03354436125152394	0.03309318045511484	0.0335152705291474	0.0331752021924643	0.033913481811132594	0.034082496191690716	0.03293889793424835	0.03329769544804001	0.03342031566227048	0.03404356554684044	0.03128314380803894	0.034245600279785196	0.03477419362345674	0.031934592123058374	0.03189658367435993	0.033864852304627886	0.03329166873499659	0.03399741936202853	0.03311308139509351	0.032995462817494284	0.03444595767343538	0.03386476838726373	0.0324745261987857	0.03328766307948094	0.03272399014445384	0.032103398858566085	0.032726669905615846	0.03425210856223804	0.033294012826701976	0.03288211283648507	0.03404657255945941	0.032266763588611504	0.03370591841140983	0.03413178784551303	0.03375760591323818	0.034379500715515814	0.03255908692939892	0.03425252814905881	0.03328059164292817	0.032582835543454695	0.032404662195881444	0.03281819018296296	0.03432841741870937	0.033096353867172	0.033071436004509
sp|Q9GZX7|AICDA_HUMAN	0.04248716441094689	0.1104666274684619	0.0382384479698522	0.05523331373423095	0.02974101508766282	0.012746149323284066	0.04248716441094689	0.0382384479698522	0.021243582205473444	0.021243582205473444	0.10621791102736722	0.03398973152875751	0.012746149323284066	0.05948203017532564	0.021243582205473444	0.04248716441094689	0.0382384479698522	0.025492298646568132	0.04673588085204158	0.04248716441094689	1.5733487806814418e-06	4.090706829771748e-06	1.4160139026132975e-06	2.045353414885874e-06	1.1013441464770091e-06	4.7200463420443253e-07	1.5733487806814418e-06	1.4160139026132975e-06	7.866743903407209e-07	7.866743903407209e-07	3.933371951703604e-06	1.2586790245451534e-06	4.7200463420443253e-07	2.2026882929540183e-06	7.866743903407209e-07	1.5733487806814418e-06	1.4160139026132975e-06	9.440092684088651e-07	1.7306836587495858e-06	1.5733487806814418e-06	0.03534009002856791	0.03670628264481097	0.03235072840496011	0.03559333392229606	0.03897211505028551	0.0361721722522845	0.034306568085817765	0.0364036852360314	0.03753955493400269	0.03322840912813747	0.02965359307329923	0.03544402595399475	0.033399076668603124	0.03188074941301049	0.03136591502210563	0.0322027715284871	0.03353516305621138	0.032186407172242575	0.03405277185895225	0.03365405446351087	0.0324118818801834	0.03253380219743374	0.034209692677372706	0.030355395205295975	0.030310116634183207	0.03006435770420932	0.031792176846234636	0.028258731817998237	0.03055045717607977	0.031277203522302156	0.0375239436150816	0.03410932048985648	0.03435309514993526	0.03386450741958245	0.037806579990043214	0.035150358177569965	0.03436195310357049	0.0370727858522212	0.03756739950840402	0.03417894117340163	0.03338564298469424	0.03472094409485858	0.03276015817693433	0.0316088916736463	0.03115614482851741	0.031225655377647918	0.03177708265830115	0.030974375843885283	0.0334321826416268	0.031090268715070278	0.03215926481061648	0.032996333562402426	0.03575022886718038	0.030184837958763724	0.03504278832143478	0.0318386163291136	0.03404275210294585	0.02829035295845739	0.03127062168579979	0.030303814593558853
sp|Q86TY3|ARMD4_HUMAN	0.07039657859154409	0.034534170629814086	0.02789298397023445	0.06109891726813261	0.003984711995747779	0.04914478128088927	0.12751078386392892	0.06508362926388038	0.011954135987243337	0.03187769596598223	0.08500718924261928	0.04117535728939371	0.034534170629814086	0.029221221302150376	0.06508362926388038	0.09828956256177854	0.10493074922135817	0.006641186659579631	0.01062589865532741	0.06906834125962817	2.7565632783455475e-06	1.3522763252261177e-06	1.0922231857595565e-06	2.392488883092362e-06	1.5603188367993664e-07	1.9243932320525522e-06	4.993020277757973e-06	2.5485207667722988e-06	4.6809565103981e-07	1.2482550694394931e-06	3.328680185171982e-06	1.6123294646926787e-06	1.3522763252261177e-06	1.1442338136528688e-06	2.5485207667722988e-06	3.8487864641051044e-06	4.108839603571665e-06	2.600531394665611e-07	4.1608502314649775e-07	2.7045526504522354e-06	0.03019376531012185	0.031186410197755882	0.03165551679299449	0.03232407190446479	0.033618856383762816	0.032841264144535816	0.03160239925385385	0.03295669235186252	0.03150469491266051	0.03130467830932197	0.032598282649750565	0.03472190927290384	0.03363332580278553	0.034067208473747876	0.03379650254830975	0.03392575000248521	0.032559093804214824	0.03395084731251921	0.032742094757565385	0.03360275389694054	0.03313124797378554	0.03476409462186044	0.03391528933655395	0.034906811066700134	0.0339166000411531	0.0350099119033493	0.03612807216390352	0.03455364444863225	0.032829885135313305	0.03473008789427512	0.033350847738907646	0.033775696552854166	0.03391563634826391	0.03276170255250894	0.03403225977918909	0.033814038787737116	0.03231281442635013	0.03306947024200483	0.032588345928677744	0.03212066636266108	0.030830896410037147	0.03360037912835139	0.034270806524021764	0.03350988063581703	0.033480375006613154	0.033641171063808116	0.03336287779713937	0.03352826639277732	0.03341345813276562	0.033380873474390456	0.03300693266302591	0.03357899755922445	0.03253048930620922	0.03366836222007074	0.033783919433124095	0.03484578921644512	0.034801720611431115	0.033001055462073964	0.0318682275791181	0.034153990653773385
