#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332
sp|Q9NQ94|A1CF_HUMAN	0.21247892074198987	0.178752107925801	0.23946037099494097	0.2596964586846543	0.2327150084317032	0.18718381112984822	0.1973018549747049	0.30522765598650925	0.1045531197301855	0.19392917369308602	0.30185497470489037	0.1703204047217538	0.3794266441821248	0.10961214165261383	0.07082630691399663	0.25463743676222594	0.2478920741989882	0.16020236087689713	0.15345699831365936	0.26812816188870153	0.2209106239460371	0.2748735244519393	0.21416526138279932	0.20067453625632378	0.25463743676222594	0.2175379426644182	0.1905564924114671	0.26138279932546377	0.1905564924114671	0.224283305227656	0.17706576728499157	0.02866779089376054	0.15345699831365936	0.24620573355817876	0.23777403035413153	0.15345699831365936	0.26812816188870153	0.23946037099494097	0.12310286677908938
sp|A8K2U0|A2ML1_HUMAN	0.22092222986923607	0.18719889883000687	0.2677219545767378	0.2326221610461115	0.2649690295939436	0.17687543014452856	0.1961459050240881	0.3248451479697178	0.11149346180316587	0.1686166551961459	0.3454920853406745	0.13282863041982107	0.36132140399174123	0.1459050240880936	0.06469373709566414	0.23812801101169992	0.2539573296627667	0.1899518238128011	0.16035788024776323	0.2918100481761872	0.21541637990364762	0.29800412938747417	0.1988988300068823	0.1596696490020647	0.26083964211975225	0.2174810736407433	0.20578114246386786	0.2993805918788713	0.15898141775636615	0.19958706125258086	0.13764624913971094	0.016517549896765314	0.16035788024776323	0.2429456297315898	0.2236751548520303	0.18926359256710254	0.25326909841706813	0.26703372333103925	0.1548520302821748
sp|O15254|ACOX3_HUMAN	0.19599427753934193	0.19027181688125894	0.2732474964234621	0.2374821173104435	0.22317596566523606	0.21602288984263232	0.19313304721030042	0.3218884120171674	0.10872675250357654	0.18168812589413447	0.2875536480686695	0.1988555078683834	0.3605150214592275	0.12589413447782546	0.07439198855507868	0.21030042918454936	0.25608011444921314	0.1988555078683834	0.13733905579399142	0.3290414878397711	0.15736766809728184	0.27896995708154504	0.2017167381974249	0.17453505007153075	0.25608011444921314	0.23032904148783978	0.18454935622317598	0.27753934191702434	0.1659513590844063	0.21030042918454936	0.17739628040057226	0.020028612303290415	0.17739628040057226	0.2532188841201717	0.2446351931330472	0.12160228898426323	0.26180257510729615	0.24320457796852646	0.12446351931330472
sp|P86434|AAS1_HUMAN	0.23417721518987342	0.14556962025316456	0.27848101265822783	0.24050632911392406	0.22784810126582278	0.15822784810126583	0.17088607594936708	0.23417721518987342	0.06329113924050633	0.22784810126582278	0.2974683544303797	0.13924050632911392	0.25316455696202533	0.2468354430379747	0.03164556962025317	0.35443037974683544	0.17088607594936708	0.1518987341772152	0.20253164556962025	0.25316455696202533	0.2468354430379747	0.2974683544303797	0.17721518987341772	0.13291139240506328	0.2721518987341772	0.16455696202531644	0.24050632911392406	0.37341772151898733	0.12025316455696203	0.189873417721519	0.12658227848101267	0.012658227848101266	0.1518987341772152	0.18354430379746836	0.21518987341772153	0.23417721518987342	0.22784810126582278	0.27848101265822783	0.1518987341772152
sp|P05408|7B2_HUMAN	0.2796208530805687	0.16113744075829384	0.22274881516587677	0.24644549763033174	0.2890995260663507	0.13744075829383887	0.2132701421800948	0.3412322274881517	0.07582938388625593	0.24644549763033174	0.27014218009478674	0.15165876777251186	0.3412322274881517	0.12796208530805686	0.04265402843601896	0.23222748815165878	0.21800947867298578	0.15639810426540285	0.16587677725118483	0.26540284360189575	0.2037914691943128	0.27014218009478674	0.2132701421800948	0.18009478672985782	0.22274881516587677	0.1990521327014218	0.25118483412322273	0.2890995260663507	0.16587677725118483	0.22748815165876776	0.12796208530805686	0.03317535545023697	0.20853080568720378	0.16113744075829384	0.24644549763033174	0.21800947867298578	0.23222748815165878	0.22274881516587677	0.20853080568720378
sp|P0DMS8|AA3R_HUMAN	0.1167192429022082	0.15141955835962145	0.3753943217665615	0.17350157728706625	0.22712933753943218	0.23974763406940064	0.19242902208201892	0.30914826498422715	0.15772870662460567	0.06624605678233439	0.334384858044164	0.17350157728706625	0.3312302839116719	0.13249211356466878	0.1829652996845426	0.12618296529968454	0.24921135646687698	0.28391167192429023	0.0694006309148265	0.2555205047318612	0.2082018927444795	0.334384858044164	0.138801261829653	0.21766561514195584	0.3249211356466877	0.1829652996845426	0.11041009463722397	0.29337539432176657	0.1167192429022082	0.23974763406940064	0.1167192429022082	0.015772870662460567	0.0694006309148265	0.3186119873817035	0.17981072555205047	0.14195583596214512	0.15772870662460567	0.28391167192429023	0.11041009463722397
sp|Q8N0Z2|ABRA_HUMAN	0.3157894736842105	0.17105263157894737	0.1631578947368421	0.28421052631578947	0.2	0.15789473684210525	0.2394736842105263	0.24473684210526317	0.08157894736842106	0.26052631578947366	0.23157894736842105	0.13421052631578947	0.3368421052631579	0.12368421052631579	0.039473684210526314	0.3368421052631579	0.19210526315789472	0.11052631578947368	0.19210526315789472	0.3157894736842105	0.14473684210526316	0.25263157894736843	0.23684210526315788	0.17894736842105263	0.15526315789473685	0.21052631578947367	0.29736842105263156	0.26052631578947366	0.2026315789473684	0.2131578947368421	0.21578947368421053	0.04473684210526316	0.20789473684210527	0.20789473684210527	0.27631578947368424	0.12894736842105264	0.29473684210526313	0.19473684210526315	0.19210526315789472
sp|Q16671|AMHR2_HUMAN	0.23426573426573427	0.15034965034965034	0.26223776223776224	0.18356643356643357	0.27797202797202797	0.20104895104895104	0.1451048951048951	0.3688811188811189	0.08216783216783216	0.22377622377622378	0.24475524475524477	0.1853146853146853	0.29895104895104896	0.13111888111888112	0.07867132867132867	0.2517482517482518	0.20279720279720279	0.19230769230769232	0.17657342657342656	0.26048951048951047	0.16958041958041958	0.3041958041958042	0.18181818181818182	0.12412587412587413	0.2465034965034965	0.18356643356643357	0.229020979020979	0.34615384615384615	0.12237762237762238	0.18356643356643357	0.12762237762237763	0.019230769230769232	0.16958041958041958	0.20804195804195805	0.25874125874125875	0.13986013986013987	0.23076923076923078	0.2465034965034965	0.15384615384615385
sp|Q9GZX7|AICDA_HUMAN	0.2131979695431472	0.2436548223350254	0.28426395939086296	0.2233502538071066	0.25380710659898476	0.19796954314720813	0.19289340101522842	0.3147208121827411	0.08629441624365482	0.16243654822335024	0.29441624365482233	0.20304568527918782	0.3604060913705584	0.16751269035532995	0.116751269035533	0.17766497461928935	0.3299492385786802	0.15736040609137056	0.116751269035533	0.38071065989847713	0.14720812182741116	0.19796954314720813	0.24873096446700507	0.2639593908629442	0.19796954314720813	0.29949238578680204	0.15736040609137056	0.18781725888324874	0.20812182741116753	0.30456852791878175	0.233502538071066	0.030456852791878174	0.18274111675126903	0.27411167512690354	0.2233502538071066	0.1218274111675127	0.3197969543147208	0.2436548223350254	0.13705583756345177
sp|Q86TY3|ARMD4_HUMAN	0.23415265200517466	0.1332470892626132	0.24191461836998707	0.26390685640362227	0.240620957309185	0.11513583441138421	0.19922380336351875	0.276843467011643	0.0685640362225097	0.17335058214747737	0.2794307891332471	0.1034928848641656	0.34152652005174644	0.09055627425614489	0.03492884864165589	0.2690815006468305	0.16817593790426907	0.19663648124191463	0.19534282018111254	0.24191461836998707	0.19016817593790428	0.3777490297542044	0.129366106080207	0.12677878395860284	0.23932729624838292	0.14359637774902975	0.23415265200517466	0.3829236739974127	0.11642949547218628	0.13971539456662355	0.08538163001293661	0.03622250970245795	0.21992238033635186	0.20439844760672704	0.2703751617076326	0.16429495472186287	0.17205692108667528	0.240620957309185	0.19534282018111254
