#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15	Xc2.lambda16	Xc2.lambda17	Xc2.lambda18	Xc2.lambda19	Xc2.lambda20	Xc2.lambda21	Xc2.lambda22	Xc2.lambda23	Xc2.lambda24	Xc2.lambda25	Xc2.lambda26	Xc2.lambda27	Xc2.lambda28	Xc2.lambda29	Xc2.lambda30
sp|Q9NQ94|A1CF_HUMAN	15.195709014050196	8.104378140826771	6.078283605620078	6.584807239421751	1.2663090845041831	5.8250217887192415	9.623949042231791	14.18266174644685	2.026094535206693	7.597854507025098	11.650043577438483	9.370687225330954	4.052189070413386	4.8119745211158955	9.370687225330954	6.078283605620078	9.370687225330954	1.0130472676033464	7.851116323925934	10.3837344929343	0.025756715386256963	0.024866326575444225	0.02445407985324151	0.026143217119562297	0.024048660379934608	0.02565955413631045	0.02654976362310556	0.024296806980788004	0.02551293221775198	0.024499223691837844	0.02529273346324959	0.02327423866300732	0.02506406379225431	0.024538438117244186	0.025200950927382112	0.025554038459821085	0.024940113524766112	0.024147510556933434	0.024173447756986773	0.024733053230813155	0.02550464496413487	0.025500806298023114	0.026470471780128277	0.023487222524435313	0.025587247627428675	0.025272974112039517	0.02352759914867798	0.024259006188141714	0.023915169882992728	0.02450717211646968
sp|A8K2U0|A2ML1_HUMAN	25.305472393277498	11.679448796897306	16.684926852710436	18.35341953798148	6.9520528552960155	22.80273336537093	22.524651251159092	26.97396507854854	6.673970741084175	18.07533742376964	40.04382444650505	21.69040490852357	8.62054554056706	18.63150165219332	23.636979708006454	33.926017933844555	28.086293535395903	4.727395941601291	17.24109108113412	31.701361020149832	0.024739677631066256	0.023974307278743383	0.025010163141282186	0.023802155916304975	0.024344902924940626	0.02337342187552436	0.023700676448608796	0.024083891952509612	0.024654197174065973	0.023159410549445713	0.023847927896068113	0.024622259044022893	0.023954270214294745	0.02330866057396584	0.02445884528137702	0.02393542470862092	0.024053159842661324	0.02448035763744522	0.023601065703757973	0.02445513298967147	0.023578529660590455	0.023778836311112907	0.023599641027237286	0.024062842663235176	0.025135933634038474	0.024155619957232075	0.02434841920459389	0.02371237233754679	0.024288594176411046	0.023697188031784108
sp|O15254|ACOX3_HUMAN	16.466319582824855	10.22907731660332	4.490814431679507	8.732139172710152	3.2433659784351994	6.73622164751926	10.22907731660332	12.474484532443073	4.740304122328368	5.738262884923814	22.953051539695256	8.233159791412428	2.9938762877863376	8.981628863359013	8.48264948206129	14.470402057633965	5.738262884923814	2.2454072158397533	5.738262884923814	11.72601546049649	0.02528632034885883	0.026405759019252885	0.02462196839805577	0.025458998741981383	0.024866280470357254	0.02412045736199721	0.02453414836079903	0.025174183422694146	0.024517245369743083	0.02436780369754418	0.02558803850339085	0.024952944990450032	0.024956911426415644	0.02550381340400108	0.024543943056315996	0.02573658286760121	0.025204834923115274	0.02488257302576239	0.02455253576932385	0.024608348344004122	0.025166687575300734	0.025306088646858273	0.026606022254941818	0.024660517062629644	0.024512365568937707	0.023785100549477425	0.024425873664402586	0.025806465626647353	0.0253374104900203	0.025020086410258432
sp|P86434|AAS1_HUMAN	3.444272643266691	1.8546083463743719	1.3247202474102657	1.0597761979282125	2.119552395856425	2.384496445338478	2.6494404948205315	4.23910479171285	1.3247202474102657	1.0597761979282125	2.9143845443025844	1.3247202474102657	0.26494404948205313	0.7948321484461593	4.504048841194903	3.7092166927487438	2.9143845443025844	2.119552395856425	0.5298880989641063	1.5896642968923187	0.024283378219205357	0.020756225704095476	0.02550785581991098	0.02312873811303639	0.023493882403169724	0.021625153718963123	0.025096512710909492	0.025756274317699106	0.027164246521085258	0.023238945045601384	0.02485386976864368	0.024579875771840457	0.022334204185675523	0.02629076735284908	0.026001376033970555	0.024747938272757227	0.025358860172498124	0.02154137795463905	0.02696412466568984	0.023689276834207598	0.025863066244036215	0.024616558972283535	0.024184015241943364	0.025288233966132452	0.027851495472417408	0.025634002215458977	0.025997193215108027	0.022526779249783864	0.021951069838707607	0.024730652515627873
sp|P05408|7B2_HUMAN	3.1182111806935997	3.1182111806935997	2.3386583855202	3.8977639758669995	0.5197018634489333	2.5985093172446665	3.8977639758669995	4.937167702764866	2.0788074537957333	1.5591055903467999	4.937167702764866	2.858360248969133	1.5591055903467999	2.0788074537957333	5.197018634489333	3.1182111806935997	1.8189565220712665	0.7795527951733999	1.5591055903467999	3.1182111806935997	0.02368658184861006	0.02688484736258361	0.023731049729687616	0.022827585284942546	0.02504073588446024	0.024582965718964386	0.024546659682911275	0.022707788133083405	0.02279827507124266	0.026182359021685985	0.02598707110734283	0.024734507676960487	0.02540139148268402	0.025413789739927684	0.023183264354542703	0.02581499746625766	0.026445360477538166	0.023154670834718193	0.02580047046740805	0.0268206172694237	0.02625682101053552	0.02424222526779833	0.02339243469724124	0.026373024580065477	0.025123393073417155	0.022753967485210764	0.02418179741079808	0.024931171173949454	0.023745469715505823	0.023403775246036214
sp|P0DMS8|AA3R_HUMAN	5.251194494086137	2.9173302744922984	4.375995411738447	1.750398164695379	2.9173302744922984	0.8751990823476895	2.3338642195938384	3.2090633019415282	1.750398164695379	8.460257796027665	14.003185317563032	4.084262384289217	4.084262384289217	6.126393576433826	2.6255972470430686	7.293325686230745	5.834660548984597	1.4586651372461492	4.667728439187677	8.751990823476895	0.022084100731962764	0.02081477392231362	0.022012550412885388	0.022459468146481455	0.02331868770915891	0.02045776691899541	0.02326396126645928	0.02183280966918662	0.023270560283339903	0.0234663569122502	0.022056906461234822	0.02337129017523008	0.0240508791132661	0.02359790112965656	0.02458578498014816	0.023615807506877296	0.02310543241735883	0.023877757267312165	0.024848707818732222	0.024518741939823868	0.025657955930961193	0.02536840537057172	0.02548388787164144	0.025839399858278878	0.023930022478418217	0.024797504405310675	0.024603381240433812	0.024869247709870933	0.022911528806532397	0.024195394096076996
sp|Q8N0Z2|ABRA_HUMAN	5.48579150811827	7.632405576512376	1.908101394128094	5.008766159586247	0.954050697064047	5.247278833852258	8.347943599310412	7.632405576512376	3.1006647654581525	3.816202788256188	5.247278833852258	6.678354879448329	2.1466140683941055	1.6695887198620822	5.724304182384282	6.439842205182317	4.531740811054223	1.908101394128094	1.908101394128094	5.48579150811827	0.02621851437565709	0.026047810724203074	0.02348594419089523	0.025279255711462018	0.02912655327691961	0.02790753160019406	0.025379712855458824	0.026753666168399293	0.026995714432132428	0.02312291865768785	0.02567615961459501	0.024965131949929387	0.02356638493676168	0.024999128217285463	0.024808417555239597	0.023811914958684562	0.025096578858744886	0.025897990550242566	0.026492713090230224	0.024007241169231745	0.026633014866745307	0.026056470036963705	0.02469880687005668	0.026349679434071852	0.02522431327720295	0.02422307659775618	0.024212591819313668	0.025783721423444886	0.02481630074622316	0.02385006776825521
sp|Q16671|AMHR2_HUMAN	12.558074498813687	10.465062082344739	2.354638968527566	6.80229035352408	6.5406638014654614	8.37204966587579	8.895302769993028	11.773194842637832	3.40114517676204	4.709277937055132	20.930124164689477	1.8313858644103294	1.8313858644103294	3.9243982808792772	15.959219675575726	10.726688634403358	7.0639169055826985	3.40114517676204	2.877892072644803	5.494157593230988	0.024019322136185538	0.024720606327108915	0.024522284660599414	0.02377413729715711	0.0237928273971466	0.02489655993845057	0.0254879814299768	0.024220712767334864	0.024018886996467665	0.02415871187210388	0.023429055922239306	0.024051571379225468	0.02527230186259425	0.023753704159515377	0.024259207294395565	0.024769366574407054	0.024340873988296315	0.024296681688879024	0.025475110307078767	0.025043935663620325	0.025105039194754524	0.024336745778638473	0.02507981982339928	0.025049917023825554	0.02561048898350092	0.02389744670423468	0.026155000675497992	0.026674808884956207	0.023628841813667877	0.024531499396123112
sp|Q9GZX7|AICDA_HUMAN	2.074113207445179	5.392694339357465	1.8667018867006613	2.6963471696787327	1.4518792452116254	0.6222339622335538	2.074113207445179	1.8667018867006613	1.0370566037225895	1.0370566037225895	5.185283018612948	1.6592905659561432	0.6222339622335538	2.9037584904232507	1.0370566037225895	2.074113207445179	1.8667018867006613	1.2444679244671075	2.281524528189697	2.074113207445179	0.026930445490598847	0.028400749605721972	0.024379238658609616	0.026970676425252672	0.02869410535036757	0.027847352463468648	0.026315570602050593	0.02723481892022461	0.02842571401763374	0.0265787232886828	0.02355808126766537	0.02761748073831835	0.026048795808008632	0.025908200709346945	0.0251281435465787	0.02399294557920141	0.025125362885308433	0.02595396823326851	0.028142184907841317	0.026881904615871314	0.026763179264988387	0.02672152020362739	0.0292793525707353	0.02676371970877059	0.025913816552811515	0.025376351932886655	0.025707736896889457	0.023036388013026373	0.02532792097971101	0.027564230018015445
sp|Q86TY3|ARMD4_HUMAN	15.61066289406263	7.658061042370346	6.185356995760665	13.548877228809076	0.8836224279658093	10.898009944911648	28.275917694905896	14.432499656774885	2.6508672838974277	7.068979423726474	18.850611796603932	9.130765088980029	7.658061042370346	6.479897805082601	14.432499656774885	21.796019889823295	23.268723936432977	1.4727040466096821	2.3563264745754915	15.316122084740693	0.020698596417274496	0.021725849909083744	0.022117348022731114	0.022767448694153713	0.0236342990131188	0.022937451612576164	0.021987940251875174	0.022090716152695523	0.022094353893071128	0.02142267140412096	0.022198775379349084	0.024320356759033084	0.023755884734092386	0.02405839556315373	0.024165692808963826	0.024223304145340605	0.023415791534562736	0.023872890503924497	0.02345973985049367	0.023990410039234408	0.02371710455937454	0.02498538268118183	0.024430529796200792	0.025088071074232676	0.024564139885438995	0.025349310427219458	0.025411108418462773	0.024371862343292656	0.023497523456802248	0.02510624134700885
